Time            	S0              	C4              	C3              	C2H4O           	M4              	M5              	M6              	A1              	E1              	C2              	E2              	E3              	B1              	B2              	B3              	M1              	M2              	M3              	CH2O            	A2              
3.7153522910e-12	-4.2306361235e+04	-8.1462184565e+04	1.1621044767e-07	1.2170116757e+03	1.1339649532e+02	1.9392897461e+01	1.5830673645e-07	-2.4391166659e-07	-3.9919846379e+03	3.9023033463e+04	-3.5163838691e+04	-6.1472560496e-07	-1.5145810527e+08	1.5153834889e+08	1.5513603217e+00	1.1780282534e-06	4.7269223043e-04	2.2261563907e-08	4.7355660707e-04	1.0842222827e+03
3.8018939632e-12	-3.8487270800e+04	-7.7187501608e+04	1.2462528104e-07	1.2191291547e+03	1.1355220515e+02	2.0002334342e+01	1.6581301415e-07	-2.4309768859e-07	-3.6378449208e+03	3.8566675795e+04	-3.5062385886e+04	-6.1295235772e-07	-1.3777661499e+08	1.3785258195e+08	1.4112534890e+00	1.1770730430e-06	4.7182202630e-04	2.2223633206e-08	4.7267849019e-04	1.0855746149e+03
3.8904514499e-12	-3.4936017019e+04	-7.3203387923e+04	1.3362540815e-07	1.2210981303e+03	1.1369152014e+02	2.0626777065e+01	1.7360092823e-07	-2.4226517331e-07	-3.3085227377e+03	3.8133052135e+04	-3.4958848166e+04	-6.1114263869e-07	-1.2505464841e+08	1.2512662942e+08	1.2809726717e+00	1.1761071007e-06	4.7093455484e-04	2.2184385583e-08	4.7178254184e-04	1.0867798328e+03
3.9810717055e-12	-3.1641170125e+04	-6.9497320583e+04	1.4324837481e-07	1.2229249398e+03	1.1381505286e+02	2.1266503559e+01	1.8167703383e-07	-2.4141379272e-07	-3.0029587673e+03	3.7721068431e+04	-3.4853191691e+04	-6.0929585727e-07	-1.1325125880e+08	1.1331953203e+08	1.1600985530e+00	1.1751304197e-06	4.7002955379e-04	2.2143869202e-08	4.7086846284e-04	1.0878433831e+03
4.0738027780e-12	-2.8591183081e+04	-6.6056648290e+04	1.5353385432e-07	1.2246159855e+03	1.1392342187e+02	2.1921797996e+01	1.9004786474e-07	-2.4054321751e-07	-2.7200828191e+03	3.7329619518e+04	-3.4745382389e+04	-6.0741141886e-07	-1.0232507932e+08	1.0238991030e+08	1.0482075140e+00	1.1741429971e-06	4.6910676090e-04	2.2102126383e-08	4.6993595193e-04	1.0887707653e+03
4.1686938347e-12	-2.5774442059e+04	-6.2868646542e+04	1.6452374921e-07	1.2261777067e+03	1.1401724882e+02	2.2592951071e+01	1.9871992903e-07	-2.3965311722e-07	-2.4588185118e+03	3.6957593813e+04	-3.4635385970e+04	-6.0548872502e-07	-9.2234503829e+07	9.2296145353e+07	9.4487348520e-01	1.1731448349e-06	4.6816591425e-04	2.2059193945e-08	4.6898470592e-04	1.0895675064e+03
4.2657951880e-12	-2.3179316118e+04	-5.9920571941e+04	1.7626229696e-07	1.2276165521e+03	1.1409715568e+02	2.3280260289e+01	2.0769970525e-07	-2.3874316039e-07	-2.2180878814e+03	3.6603877937e+04	-3.4523167940e+04	-6.0352717375e-07	-8.2937865348e+07	8.2996557453e+07	8.4966977399e-01	1.1721359403e-06	4.6720675245e-04	2.2015103564e-08	4.6801441986e-04	1.0902391357e+03
4.3651583224e-12	-2.0794206532e+04	-5.7199716042e+04	1.8879617993e-07	1.2289389528e+03	1.1416376195e+02	2.3984030240e+01	2.1699363917e-07	-2.3781301475e-07	-1.9968158932e+03	3.6267361249e+04	-3.4408693615e+04	-6.0152615975e-07	-7.4393610654e+07	7.4449580668e+07	7.6217085278e-01	1.1711163268e-06	4.6622901496e-04	2.1969882134e-08	4.6702478717e-04	1.0907911603e+03
4.4668359215e-12	-1.8607593097e+04	-5.4693456205e+04	2.0217463968e-07	1.2301512962e+03	1.1421768204e+02	2.4704572878e+01	2.2660814125e-07	-2.3686234733e-07	-1.7939349644e+03	3.5946940385e+04	-3.4291928142e+04	-5.9948507470e-07	-6.6560469838e+07	6.6613932460e+07	6.8195409517e-01	1.1700860142e-06	4.6523244234e-04	2.1923552139e-08	4.6601549986e-04	1.0912290409e+03
4.5708818961e-12	-1.6608080307e+04	-5.2389305685e+04	2.1644959577e-07	1.2312599004e+03	1.1425952266e+02	2.5442207792e+01	2.3654958477e-07	-2.3589082461e-07	-1.6083888660e+03	3.5641523182e+04	-3.4172836511e+04	-5.9740330761e-07	-5.9397619464e+07	5.9448776901e+07	6.0860144702e-01	1.1690450300e-06	4.6421677658e-04	2.1876132013e-08	4.6498624869e-04	1.0915581695e+03
4.6773514129e-12	-1.4784441102e+04	-5.0274961734e+04	2.3167576935e-07	1.2322709904e+03	1.1428988036e+02	2.6197262475e+01	2.4682430478e-07	-2.3489811273e-07	-1.4391370496e+03	3.5350033025e+04	-3.4051383582e+04	-5.9528024512e-07	-5.2864838111e+07	5.2913880259e+07	5.4170101903e-01	1.1679934097e-06	4.6318176142e-04	2.1827636507e-08	4.6393672335e-04	1.0917838471e+03
4.7863009232e-12	-1.3125657134e+04	-4.8338349567e+04	2.4791081170e-07	1.2331906753e+03	1.1430933925e+02	2.6970072582e+01	2.5743859777e-07	-2.3388387760e-07	-1.2851583324e+03	3.5071412558e+04	-3.3927534100e+04	-5.9311527192e-07	-4.6922653208e+07	4.6969757886e+07	4.8084859056e-01	1.1669311982e-06	4.6212714268e-04	2.1778077039e-08	4.6286661271e-04	1.0919112629e+03
4.8977881937e-12	-1.1620957414e+04	-4.6567664584e+04	2.6521543794e-07	1.2340249270e+03	1.1431846882e+02	2.7760982182e+01	2.6839872221e-07	-2.3284778504e-07	-1.1454544446e+03	3.4804627256e+04	-3.3801252725e+04	-5.9090777110e-07	-4.1532478145e+07	4.1577811359e+07	4.2564901369e-01	1.1658584506e-06	4.6105266861e-04	2.1727462041e-08	4.6177560503e-04	1.0919454755e+03
5.0118723363e-12	-1.0259853561e+04	-4.4951410913e+04	2.8365356621e-07	1.2347795610e+03	1.1431782192e+02	2.8570344004e+01	2.7971089995e-07	-2.3178950097e-07	-1.0190533029e+03	3.4548668725e+04	-3.3672504048e+04	-5.8865712462e-07	-3.6656738644e+07	3.6700454899e+07	3.7571750731e-01	1.1647752330e-06	4.5995809028e-04	2.1675797284e-08	4.6066338819e-04	1.0918913946e+03
5.1286138399e-12	-9.0321718662e+03	-4.3478436484e+04	3.0329246250e-07	1.2354602181e+03	1.1430793299e+02	2.9398519672e+01	2.9138131846e-07	-2.3070869154e-07	-9.0501198815e+02	3.4302557704e+04	-3.3541252628e+04	-5.8636271376e-07	-3.2258987792e+07	3.2301230437e+07	3.3068083514e-01	1.1636816241e-06	4.5884316197e-04	2.1623086196e-08	4.5952964994e-04	1.0917537648e+03
5.2480746025e-12	-7.9280820079e+03	-4.2137964423e+04	3.2420289150e-07	1.2360723486e+03	1.1428931641e+02	3.0245879926e+01	3.0341613399e-07	-2.2960502330e-07	-8.0241940242e+02	3.4065346760e+04	-3.3407463012e+04	-5.8402391961e-07	-2.8304008807e+07	2.8344910409e+07	2.9017835811e-01	1.1625777162e-06	4.5770764156e-04	2.1569330160e-08	4.5837407816e-04	1.0915371517e+03
5.3703179637e-12	-6.9381222230e+03	-4.0919620598e+04	3.4645927372e-07	1.2366211987e+03	1.1426246505e+02	3.1112804843e+01	3.1582147559e-07	-2.2847816333e-07	-7.1039860537e+02	3.3836122647e+04	-3.3271099768e+04	-5.8164012361e-07	-2.4757905283e+07	2.4797588028e+07	2.5386295846e-01	1.1614636163e-06	4.5655129100e-04	2.1514528791e-08	4.5719636115e-04	1.0912459281e+03
5.4954087386e-12	-6.0532208352e+03	-3.9813457165e+04	3.7013984916e-07	1.2371117981e+03	1.1422784908e+02	3.1999684037e+01	3.2860345009e-07	-2.2732777943e-07	-6.2810880843e+02	3.3614008340e+04	-3.3132127521e+04	-5.7921070811e-07	-2.1588178310e+07	2.1626754434e+07	2.2140182962e-01	1.1603394479e-06	4.5537387676e-04	2.1458680198e-08	4.5599618793e-04	1.0908842643e+03
5.6234132519e-12	-5.2647141200e+03	-3.8809972131e+04	3.9532684796e-07	1.2375489506e+03	1.1418591496e+02	3.2906916851e+01	3.4176814785e-07	-2.2615354025e-07	-5.5474702948e+02	3.3398164723e+04	-3.2990510981e+04	-5.7673505696e-07	-1.8763790428e+07	1.8801362658e+07	1.9247713097e-01	1.1592053525e-06	4.5417517026e-04	2.1401781230e-08	4.5477324851e-04	1.0904561181e+03
5.7543993734e-12	-4.5643604403e+03	-3.7900124829e+04	4.2210666838e-07	1.2379372256e+03	1.1413708460e+02	3.3834912541e+01	3.5532164946e-07	-2.2495511547e-07	-4.8954940287e+02	3.3187791936e+04	-3.2846214984e+04	-5.7421255616e-07	-1.6255216269e+07	1.6291878290e+07	1.6678650658e-01	1.1580614906e-06	4.5295494843e-04	2.1343827697e-08	4.5352723426e-04	1.0899652278e+03
5.8884365536e-12	-3.9443506415e+03	-3.7075347320e+04	4.5057006233e-07	1.2382809531e+03	1.1408175477e+02	3.4784090444e+01	3.6927003325e-07	-2.2373217595e-07	-4.3179214534e+02	3.2982130379e+04	-3.2699204531e+04	-5.7164259453e-07	-1.4034479899e+07	1.4070316821e+07	1.4404346753e-01	1.1569080442e-06	4.5171299421e-04	2.1284814575e-08	4.5225783821e-04	1.0894151071e+03
6.0255958607e-12	-3.3973149254e+03	-3.6327551942e+04	4.8081232914e-07	1.2385842191e+03	1.1402029672e+02	3.5754880141e+01	3.8361938362e-07	-2.2248439391e-07	-3.8079218942e+02	3.2780461388e+04	-3.2549444826e+04	-5.6902456442e-07	-1.2075179273e+07	1.2110268116e+07	1.2397764237e-01	1.1557452178e-06	4.5044909708e-04	2.1224736195e-08	4.5096475545e-04	1.0888090414e+03
6.1659500186e-12	-2.9163261436e+03	-3.5649134957e+04	5.1293351770e-07	1.2388508645e+03	1.1395305598e+02	3.6747721600e+01	3.9837580004e-07	-2.2121144308e-07	-3.3590749157e+02	3.2582107584e+04	-3.2396901320e+04	-5.6635786247e-07	-1.0352498166e+07	1.0386908343e+07	1.0633489931e-01	1.1545732407e-06	4.4916305367e-04	2.1163586417e-08	4.4964768345e-04	1.0881500860e+03
6.3095734448e-12	-2.4948996786e+03	-3.5032976458e+04	5.4703863767e-07	1.2390844846e+03	1.1388035232e+02	3.7763065317e+01	4.1354540688e-07	-2.1991299893e-07	-2.9653702186e+02	3.2386432912e+04	-3.2241539757e+04	-5.6364189038e-07	-8.8432057502e+06	8.8769995508e+06	9.0877341873e-02	1.1533923690e-06	4.4785466834e-04	2.1101358778e-08	4.4830632250e-04	1.0874410660e+03
6.4565422903e-12	-2.1269902420e+03	-3.4472436927e+04	5.8323788000e-07	1.2392884313e+03	1.1380247997e+02	3.8801372444e+01	4.2913436375e-07	-2.1858873880e-07	-2.6212046404e+02	3.2192842384e+04	-3.2083326220e+04	-5.6087605578e-07	-7.5256450311e+06	7.5588781018e+06	7.7383190481e-02	1.1522028873e-06	4.4652375379e-04	2.1038046639e-08	4.4694037609e-04	1.0866845779e+03
6.6069344801e-12	-1.8069856041e+03	-3.3961350426e+04	6.2164684752e-07	1.2394658163e+03	1.1371970790e+02	3.9863114905e+01	4.4514887658e-07	-2.1723834212e-07	-2.3213763650e+02	3.2000781551e+04	-3.1922227184e+04	-5.5805977306e-07	-6.3797104403e+06	6.4124322588e+06	6.5646552996e-02	1.1510051111e-06	4.4517013176e-04	2.0973643311e-08	4.4554955135e-04	1.0858829924e+03
6.7608297539e-12	-1.5296976048e+03	-3.3494014830e+04	6.6238679583e-07	1.2396195161e+03	1.1363228037e+02	4.0948775505e+01	4.6159520903e-07	-2.1586149062e-07	-2.0610765952e+02	3.1809735723e+04	-3.1758209564e+04	-5.5519246430e-07	-5.3868156189e+06	5.4190699583e+06	5.5477094804e-02	1.1497993890e-06	4.4379363366e-04	2.0908142166e-08	4.4413355948e-04	1.0850384592e+03
6.9183097092e-12	-1.2903506881e+03	-3.3065179357e+04	7.0558488532e-07	1.2397521786e+03	1.1354041752e+02	4.2058848035e+01	4.7847969443e-07	-2.1445786852e-07	-1.8358789228e+02	3.1619228958e+04	-3.1591240775e+04	-5.5227356026e-07	-4.5298523716e+06	4.5616777517e+06	4.6699618484e-02	1.1485861048e-06	4.4239410133e-04	2.0841536747e-08	4.4269211622e-04	1.0841529119e+03
7.0794578438e-12	-1.0845681904e+03	-3.2670029638e+04	7.5137444463e-07	1.2398662305e+03	1.1344431614e+02	4.3193837358e+01	4.9580874810e-07	-2.1302716279e-07	-1.6417266417e+02	3.1428822851e+04	-3.1421288782e+04	-5.4930250131e-07	-3.7931415451e+06	3.8245716689e+06	3.9153560775e-02	1.1473656801e-06	4.4097138776e-04	2.0773820858e-08	4.4122494236e-04	1.0832280758e+03
7.2443596007e-12	-9.0835681194e+02	-3.2304170809e+04	7.9989524633e-07	1.2399638857e+03	1.1334415054e+02	4.4354259503e+01	5.1358887980e-07	-2.1156906337e-07	-1.4749182988e+02	3.1238115145e+04	-3.1248322166e+04	-5.4627873853e-07	-3.1623772718e+06	3.1934414456e+06	3.2692421605e-02	1.1461385770e-06	4.3952535788e-04	2.0704988655e-08	4.3973176421e-04	1.0822654744e+03
7.4131024130e-12	-7.5808933169e+02	-3.1963608691e+04	8.5129379538e-07	1.2400471555e+03	1.1324007349e+02	4.5540641739e+01	5.3182670646e-07	-2.1008326343e-07	-1.3320917648e+02	3.1046738203e+04	-3.1072310181e+04	-5.4320173476e-07	-2.6245652758e+06	2.6552888097e+06	2.7183132312e-02	1.1449053001e-06	4.3805588936e-04	2.0635034723e-08	4.3821231412e-04	1.0812664390e+03
7.5857757503e-12	-6.3048611081e+02	-3.1644729638e+04	9.0572363096e-07	1.2401178582e+03	1.1313221727e+02	4.6753522656e+01	5.5052896494e-07	-2.0856945962e-07	-1.2102070268e+02	3.0854357348e+04	-3.0893222823e+04	-5.4007096574e-07	-2.1679564395e+06	2.1983610284e+06	2.2505375324e-02	1.1436663997e-06	4.3656287346e-04	2.0563954151e-08	4.3666633105e-04	1.0802321169e+03
7.7624711663e-12	-5.2259556693e+02	-3.1344279272e+04	9.6334564239e-07	1.2401776304e+03	1.1302069472e+02	4.7993452230e+01	5.6970252480e-07	-2.0702735240e-07	-1.1065281089e+02	3.0660669120e+04	-3.0711030892e+04	-5.3688592127e-07	-1.7819768560e+06	1.8120809387e+06	1.8550867873e-02	1.1424224744e-06	4.3504621589e-04	2.0491742601e-08	4.3509356114e-04	1.0791634819e+03
7.9432823472e-12	-4.3177390027e+02	-3.1059340395e+04	1.0243283998e-06	1.2402279378e+03	1.1290560043e+02	4.9260991896e+01	5.8935440091e-07	-2.0545664630e-07	-1.0186042863e+02	3.0465399466e+04	-3.0525706064e+04	-5.3364610643e-07	-1.4571552409e+06	1.4869743377e+06	1.5222618639e-02	1.1411741739e-06	4.3350583774e-04	2.0418396376e-08	4.3349375823e-04	1.0780613439e+03
8.1283051616e-12	-3.5566434211e+02	-3.0787310394e+04	1.0888485004e-06	1.2402700872e+03	1.1278701180e+02	5.0556714605e+01	6.0949176590e-07	-2.0385705030e-07	-9.4425088218e+01	3.0268301891e+04	-3.0337220962e+04	-5.3035104282e-07	-1.1850486605e+06	1.2145956879e+06	1.2434167176e-02	1.1399222020e-06	4.3194167644e-04	2.0343912480e-08	4.3186668456e-04	1.0769263592e+03
8.3176377110e-12	-2.9217632174e+02	-3.0525878546e+04	1.1570909305e-06	1.2403052377e+03	1.1266499029e+02	5.1881204893e+01	6.3012196235e-07	-2.0222827811e-07	-8.8152992109e+01	3.0069155596e+04	-3.0145549231e+04	-5.2700026988e-07	-9.5816775089e+05	9.8745331366e+05	1.0108818114e-02	1.1386673194e-06	4.3035368672e-04	2.0268288682e-08	4.3021211131e-04	1.0757590408e+03
8.5113803820e-12	-2.3946460158e+02	-3.0273003297e+04	1.2292494455e-06	1.2403344124e+03	1.1253958253e+02	5.3235058934e+01	6.5125251449e-07	-2.0057004860e-07	-8.2873082864e+01	2.9867763622e+04	-2.9950665610e+04	-5.2359334620e-07	-7.6990211532e+05	7.9893477559e+05	8.1788771877e-03	1.1374103472e-06	4.2874184164e-04	2.0191523572e-08	4.2852981933e-04	1.0745597692e+03
8.7096358996e-12	-1.9590880007e+02	-3.0026889964e+04	1.3055269661e-06	1.2403585098e+03	1.1241082146e+02	5.4618884602e+01	6.7289113962e-07	-1.9888208617e-07	-7.8435142363e+01	2.9663951028e+04	-2.9752546020e+04	-5.2012985094e-07	-6.1444682195e+05	6.4323334639e+05	6.5848985396e-03	1.1361521697e-06	4.2710613367e-04	2.0113616625e-08	4.2681959971e-04	1.0733288018e+03
8.9125093813e-12	-1.6009333259e+02	-2.9785968902e+04	1.3861359948e-06	1.2403783146e+03	1.1227872749e+02	5.6033301526e+01	6.9504575882e-07	-1.9716412117e-07	-7.4707932340e+01	2.9457563112e+04	-2.9551167635e+04	-5.1660938520e-07	-4.8673059078e+05	5.1527617566e+05	5.2749493102e-03	1.1348937380e-06	4.2544657578e-04	2.0034568254e-08	4.2508125457e-04	1.0720662836e+03
9.1201083936e-12	-1.3078802806e+02	-2.9548874410e+04	1.4712990504e-06	1.2403945090e+03	1.1214330950e+02	5.7478941147e+01	7.1772450721e-07	-1.9541589035e-07	-7.1577406300e+01	2.9248463704e+04	-2.9346508974e+04	-5.1303157355e-07	-3.8234650280e+05	4.1065497808e+05	4.2039000664e-03	1.1336360732e-06	4.2376320258e-04	1.9954379875e-08	4.2331459771e-04	1.0707722562e+03
9.3325430080e-12	-1.0692962670e+02	-2.9314424597e+04	1.5612491233e-06	1.2404076824e+03	1.1200456596e+02	5.8956446773e+01	7.4093574343e-07	-1.9363713730e-07	-6.8944985870e+01	2.9036533532e+04	-2.9138549982e+04	-5.0939606551e-07	-2.9748551710e+05	3.2555953026e+05	3.3327439828e-03	1.1323802696e-06	4.2205607152e-04	1.9873053963e-08	4.2151945537e-04	1.0694466675e+03
9.5499258602e-12	-8.7604178071e+01	-2.9081602234e+04	1.6562301521e-06	1.2404183417e+03	1.1186248583e+02	6.0466473634e+01	7.6468805850e-07	-1.9182761300e-07	-6.6725932070e+01	2.8821668672e+04	-2.8927272121e+04	-5.0570253706e-07	-2.2887344601e+05	2.5671462685e+05	2.6279514325e-03	1.1311274987e-06	4.2032526409e-04	1.9790594112e-08	4.1969566695e-04	1.0680893799e+03
9.7723722096e-12	-7.2030440331e+01	-2.8849536715e+04	1.7564975219e-06	1.2404269199e+03	1.1171704953e+02	6.2009688937e+01	7.8899028388e-07	-1.8998707628e-07	-6.4847809743e+01	2.8603779114e+04	-2.8712658462e+04	-5.0195069232e-07	-1.7371158449e+05	2.0132069180e+05	2.0608620018e-03	1.1298790127e-06	4.1857088713e-04	1.9707005102e-08	4.1784308582e-04	1.0667001790e+03
1.0000000000e-11	-5.9544429421e+01	-2.8617487259e+04	1.8623185853e-06	1.2404337853e+03	1.1156822978e+02	6.3586771917e+01	8.1385149869e-07	-1.8811529444e-07	-6.3249052948e+01	2.8382787407e+04	-2.8494693774e+04	-4.9814026508e-07	-1.2962128965e+05	1.5699834110e+05	1.6071169603e-03	1.1286361477e-06	4.1679307411e-04	1.9622292956e-08	4.1596158011e-04	1.0652787810e+03
1.0232929923e-11	-4.9585148096e+01	-2.8384827418e+04	1.9739732085e-06	1.2404392488e+03	1.1141599241e+02	6.5198413891e+01	8.3928103621e-07	-1.8621204375e-07	-6.1877643332e+01	2.8158627444e+04	-2.8273364624e+04	-4.9427102056e-07	-9.4592780633e+04	1.2173716714e+05	1.2461349324e-03	1.1274003284e-06	4.1499198648e-04	1.9536465011e-08	4.1405103351e-04	1.0638248398e+03
1.0471285481e-11	-4.1681369305e+01	-2.8151030730e+04	2.0917543403e-06	1.2404435717e+03	1.1126029706e+02	6.6845318312e+01	8.6528848944e-07	-1.8427711012e-07	-6.0689887841e+01	2.7931243328e+04	-2.8048659470e+04	-4.9034275703e-07	-6.6937992160e+04	9.3848577943e+04	9.6062910939e-04	1.1261730710e-06	4.1316781511e-04	1.9449529979e-08	4.1211134611e-04	1.0623379535e+03
1.0715193052e-11	-3.5439694047e+01	-2.7915657771e+04	2.2159686092e-06	1.2404469722e+03	1.1110109789e+02	6.8528200814e+01	8.9188371584e-07	-1.8231028971e-07	-5.9649308393e+01	2.7700588362e+04	-2.7820568765e+04	-4.8635530763e-07	-4.5247629656e+04	7.1922839306e+04	7.3616745908e-04	1.1249559882e-06	4.1132078171e-04	1.9361498022e-08	4.1014243525e-04	1.0608176705e+03
1.0964781961e-11	-3.0533775985e+01	-2.7678344483e+04	2.3469369456e-06	1.2404496312e+03	1.1093834413e+02	7.0247789260e+01	9.1907684122e-07	-1.8031138955e-07	-5.8725646421e+01	2.7466624160e+04	-2.7589085058e+04	-4.8230854211e-07	-2.8352506786e+04	5.4790400667e+04	5.6077681643e-04	1.1237507924e-06	4.0945114030e-04	1.9272380816e-08	4.0814423639e-04	1.0592634946e+03
1.1220184543e-11	-2.6694536150e+01	-2.7438791585e+04	2.4849952332e-06	1.2404516978e+03	1.1077198066e+02	7.2004823789e+01	9.4687826282e-07	-1.7828022830e-07	-5.7893953013e+01	2.7229319832e+04	-2.7354203092e+04	-4.7820236862e-07	-1.5288727922e+04	4.1487066976e+04	4.2458631310e-04	1.1225593004e-06	4.0755917879e-04	1.9182191629e-08	4.0611670402e-04	1.0576748900e+03
1.1481536215e-11	-2.3701598465e+01	-2.7196755320e+04	2.6304949888e-06	1.2404532943e+03	1.1060194846e+02	7.3800056857e+01	9.7529865147e-07	-1.7621663688e-07	-5.7133799171e+01	2.6988651306e+04	-2.7115919919e+04	-4.7403673562e-07	-5.2667852840e+03	3.1223086584e+04	3.1951093865e-04	1.1213834377e-06	4.0564522053e-04	1.9090945392e-08	4.0405981252e-04	1.0560512855e+03
1.1748975549e-11	-2.1375633359e+01	-2.6952039200e+04	2.7838040729e-06	1.2404545201e+03	1.1042818504e+02	7.5634253271e+01	1.0043489530e-06	-1.7412045924e-07	-5.6428564251e+01	2.6744600720e+04	-2.6874234999e+04	-4.6981163370e-07	2.3557482023e+03	2.3355835834e+04	2.3897189203e-04	1.1202252428e-06	4.0370962597e-04	1.8998658778e-08	4.0197355714e-04	1.0543920781e+03
1.2022644346e-11	-1.9571706533e+01	-2.6704486845e+04	2.9453074313e-06	1.2404554556e+03	1.1025062484e+02	7.7508190226e+01	1.0340403889e-06	-1.7199155313e-07	-5.5764821990e+01	2.6497155917e+04	-2.6629150313e+04	-4.6552709749e-07	8.0980868788e+03	1.7365943931e+04	1.7765215830e-04	1.1190868716e-06	4.0175279427e-04	1.8905350281e-08	3.9985795488e-04	1.0526966366e+03
1.2302687708e-11	-1.8173519611e+01	-2.6453975798e+04	3.1154078696e-06	1.2404561651e+03	1.1006919950e+02	7.9422657328e+01	1.0643844561e-06	-1.6982979082e-07	-5.5131802117e+01	2.6246310017e+04	-2.6380670473e+04	-4.6118320762e-07	1.2376917086e+04	1.2836602015e+04	1.3128469277e-04	1.1179706024e-06	3.9977516509e-04	1.8811040293e-08	3.9771304549e-04	1.0509643042e+03
1.2589254118e-11	-1.7088354766e+01	-2.6200412117e+04	3.2945268616e-06	1.2404567003e+03	1.0988383816e+02	8.1378456619e+01	1.0953929265e-06	-1.6763505994e-07	-5.4520928680e+01	2.5992061064e+04	-2.6128802830e+04	-4.5678009265e-07	1.5524367214e+04	9.4355877074e+03	9.6468399533e-05	1.1168788403e-06	3.9777722032e-04	1.8715751194e-08	3.9553889236e-04	1.0491944012e+03
1.2882495517e-11	-1.6242867827e+01	-2.5943725888e+04	3.4831053925e-06	1.2404571016e+03	1.0969446771e+02	8.3376402586e+01	1.1270778447e-06	-1.6540726428e-07	-5.3925422375e+01	2.5734411748e+04	-2.5873557593e+04	-4.5231793102e-07	1.7803292226e+04	6.8999760926e+03	7.0511607419e-05	1.1158141226e-06	3.9575948589e-04	1.8619507431e-08	3.9333558357e-04	1.0473862268e+03
1.3182567386e-11	-1.5579436600e+01	-2.5683867352e+04	3.6816048394e-06	1.2404574011e+03	1.0950101296e+02	8.5417322172e+01	1.1594515269e-06	-1.6314632461e-07	-5.3339972314e+01	2.5473369180e+04	-2.5614947938e+04	-4.4779695309e-07	1.9420108235e+04	5.0233012689e+03	5.1300639598e-05	1.1147791233e-06	3.9372253363e-04	1.8522335608e-08	3.9110323282e-04	1.0455390612e+03
1.3489628826e-11	-1.5053160489e+01	-2.5420803739e+04	3.8905078890e-06	1.2404576237e+03	1.0930339687e+02	8.7502054768e+01	1.1925265577e-06	-1.6085217950e-07	-5.2760449939e+01	2.5208944729e+04	-2.5352990125e+04	-4.4321744310e-07	2.0535721248e+04	3.6446244381e+03	3.7187899352e-05	1.1137766588e-06	3.9166698316e-04	1.8424264576e-08	3.8884198044e-04	1.0436521671e+03
1.3803842646e-11	-1.4629296184e+01	-2.5154516582e+04	4.1103194954e-06	1.2404577886e+03	1.0910154061e+02	8.9631452204e+01	1.2263157866e-06	-1.5852478623e-07	-5.2183673069e+01	2.4941153897e+04	-2.5087703608e+04	-4.3857974119e-07	2.1274681240e+04	2.6393771359e+03	2.6898128908e-05	1.1128096929e-06	3.8959350386e-04	1.8325325522e-08	3.8655199435e-04	1.0417247905e+03
1.4125375446e-11	-1.4281176865e+01	-2.4884999561e+04	4.3415678776e-06	1.2404579106e+03	1.0889536374e+02	9.1806378726e+01	1.2608323252e-06	-1.5616412155e-07	-5.1607219600e+01	2.4670016247e+04	-2.4819111160e+04	-4.3388424541e-07	2.1732535923e+04	1.9120053191e+03	1.9453100549e-05	1.1118813426e-06	3.8750281683e-04	1.8225552068e-08	3.8423347109e-04	1.0397561627e+03
1.4454397707e-11	-1.3988531590e+01	-2.4612256774e+04	4.5848055610e-06	1.2404580010e+03	1.0868478428e+02	9.4027710959e+01	1.2960895426e-06	-1.5377018265e-07	-5.1029261106e+01	2.4395555355e+04	-2.4547238976e+04	-4.2913141378e-07	2.1982049545e+04	1.3897488273e+03	1.4107939023e-05	1.1109948834e-06	3.8539569691e-04	1.8124980358e-08	3.8188663680e-04	1.0377455000e+03
1.4791083882e-11	-1.3736022651e+01	-2.4336301267e+04	4.8406104618e-06	1.2404580683e+03	1.0846971883e+02	9.6296337862e+01	1.3321010611e-06	-1.5134298796e-07	-5.0448438054e+01	2.4117798797e+04	-2.4272116801e+04	-4.2432176622e-07	2.2078196866e+04	1.0176459377e+03	1.0299978612e-05	1.1101537555e-06	3.8327297481e-04	1.8023649163e-08	3.7951174819e-04	1.0356920055e+03
1.5135612484e-11	-1.3512201548e+01	-2.4057153994e+04	5.1095870171e-06	1.2404581188e+03	1.0825008258e+02	9.8613160666e+01	1.3688807514e-06	-1.4888257803e-07	-4.9863755590e+01	2.3836778161e+04	-2.3993778032e+04	-4.1945588662e-07	2.2062157601e+04	7.5453788435e+02	7.6078595157e-06	1.1093615695e-06	3.8113553914e-04	1.7921599976e-08	3.7710909358e-04	1.0335948692e+03
1.5488166189e-11	-1.3308558166e+01	-2.3774842906e+04	5.3923673630e-06	1.2404581573e+03	1.0802578942e+02	1.0097909280e+02	1.4064427281e-06	-1.4638901641e-07	-4.9274501472e+01	2.3552529078e+04	-2.3712259840e+04	-4.1453442480e-07	2.1964479167e+04	5.6990519548e+02	5.7191423366e-06	1.1086221128e-06	3.7898433864e-04	1.7818877118e-08	3.7467899380e-04	1.0314532684e+03
1.5848931925e-11	-1.3118837655e+01	-2.3489402304e+04	5.6896125618e-06	1.2404581872e+03	1.0779675194e+02	1.0339505982e+02	1.4448013436e-06	-1.4386239049e-07	-4.8680179282e+01	2.3265091270e+04	-2.3427603281e+04	-4.0955809847e-07	2.1807695400e+04	4.4124833417e+02	4.4034875373e-06	1.1079393559e-06	3.7682038430e-04	1.7715527834e-08	3.7222180326e-04	1.0292663684e+03
