Time            	A2              	E1              	E2              	E3              	B1              	M3              	B3              	M1              	M2              	M4              	B2              	C4              	M5              	M6              	CH2O            	C3              	C2              	C2H4O           	S0              	A1              
4.1686938347e-12	2.5075984361e+00	-1.0242886560e+06	-2.8086313294e+05	-1.3835686960e-07	-1.9357211323e+08	2.0420987215e-09	5.0542540296e+00	1.2716942223e-07	1.6716918557e-04	1.5208538661e+01	1.9498503188e+08	-1.4129422005e+06	7.7710910970e-01	3.7425251836e-10	1.6724303882e-04	2.1641302170e-12	1.3051358031e+06	1.8493246207e+01	-1.0779041151e+05	-5.5359624887e-08
4.2657951880e-12	2.5344582209e+00	-7.3390395907e+05	-2.8055240185e+05	-1.3820609258e-07	-1.8210107446e+08	2.0429760282e-09	4.8190526509e+00	1.2699975137e-07	1.6697540359e-04	1.5393900766e+01	1.8319273975e+08	-1.0916888522e+06	8.1309645044e-01	4.0288425753e-10	1.6704914798e-04	2.2652758067e-12	1.0144401538e+06	1.8741455438e+01	-7.7232491256e+04	-5.5299702046e-08
4.3651583224e-12	2.5603120041e+00	-5.2185747711e+05	-2.8023039760e+05	-1.3804914085e-07	-1.7100667210e+08	2.0435067096e-09	4.5871427781e+00	1.2683285839e-07	1.6677732115e-04	1.5572754119e+01	1.7186365459e+08	-8.5700606078e+05	8.5036031723e-01	4.3352707434e-10	1.6685096170e-04	2.3721386755e-12	8.0207145143e+05	1.8983426441e+01	-5.4918186061e+04	-5.5237198151e-08
4.4668359215e-12	2.5851280593e+00	-3.6822666050e+05	-2.7989800672e+05	-1.3788660911e-07	-1.6030872830e+08	2.0437085305e-09	4.3589659228e+00	1.2666714170e-07	1.6657485383e-04	1.5744866609e+01	1.6099558042e+08	-6.8687569668e+05	8.8892433383e-01	4.6630701071e-10	1.6664839369e-04	2.4851594494e-12	6.4810803326e+05	1.9218919002e+01	-3.8751029464e+04	-5.5172379199e-08
4.5708818961e-12	2.6088772607e+00	-2.5780942849e+05	-2.7955586751e+05	-1.3771893234e-07	-1.5002096331e+08	2.0435987733e-09	4.1349439460e+00	1.2650136196e-07	1.6636791446e-04	1.5910023828e+01	1.5058543632e+08	-5.6449658980e+05	9.2881158906e-01	5.0135684774e-10	1.6644135538e-04	2.6048173308e-12	5.3734845700e+05	1.9447712678e+01	-2.7131293804e+04	-5.5105440641e-08
4.6773514129e-12	2.6315332162e+00	-1.7910006956e+05	-2.7920442334e+05	-1.3754642016e-07	-1.4015214022e+08	2.0431941784e-09	3.9154770126e+00	1.2633456317e-07	1.6615641345e-04	1.6068030065e+01	1.4062926935e+08	-4.7715271628e+05	9.7004461099e-01	5.3881639129e-10	1.6622975608e-04	2.7316333330e-12	4.5828745466e+05	1.9669607892e+01	-1.8848223377e+04	-5.5036522564e-08
4.7863009232e-12	2.6530723854e+00	-1.2346292469e+05	-2.7884396554e+05	-1.3736928458e-07	-1.3070699509e+08	2.0425108901e-09	3.7009416708e+00	1.2616600910e-07	1.6594025888e-04	1.6218709192e+01	1.3112227148e+08	-4.1529997067e+05	1.0126453448e+00	5.7883276624e-10	1.6601350307e-04	2.8661737636e-12	4.0228965871e+05	1.9884426922e+01	-1.2993080438e+04	-5.4965721948e-08
4.8977881937e-12	2.6734741825e+00	-8.4471469588e+04	-2.7847466780e+05	-1.3718766210e-07	-1.2168698823e+08	2.0415644100e-09	3.4916890740e+00	1.2599513234e-07	1.6571935671e-04	1.6361905440e+01	1.2205880038e+08	-3.7183573367e+05	1.0566351346e+00	6.2156071980e-10	1.6579250169e-04	3.0090539762e-12	3.6292871868e+05	2.0092014757e+01	-8.8895962833e+03	-5.4893102460e-08
5.0118723363e-12	2.6927210614e+00	-5.7384942528e+04	-2.7809661335e+05	-1.3700163131e-07	-1.1309090741e+08	2.0403695559e-09	3.2880433615e+00	1.2582149402e-07	1.6549361085e-04	1.6497484059e+01	1.1343240428e+08	-3.4152045224e+05	1.1020347095e+00	6.6716293418e-10	1.6556665538e-04	3.1609424070e-12	3.3546395619e+05	2.0292239831e+01	-6.0388963619e+03	-5.4818702214e-08
5.1286138399e-12	2.7107985827e+00	-3.8736800880e+04	-2.7770981634e+05	-1.3681122668e-07	-1.0491535142e+08	2.0389404281e-09	3.0903002184e+00	1.2564475214e-07	1.6526292324e-04	1.6625331849e+01	1.0523585065e+08	-3.2052281044e+05	1.1488641740e+00	7.1581034882e-10	1.6533586574e-04	3.3225649196e-12	3.1642884286e+05	2.0484994606e+01	-4.0761932199e+03	-5.4742539874e-08
5.2480746025e-12	2.7276954612e+00	-2.6015628347e+04	-2.7731423844e+05	-1.3661644922e-07	-9.7155115262e+07	2.0372903810e-09	2.8987256258e+00	1.2546463692e-07	1.6502719392e-04	1.6745357552e+01	9.7461158768e+07	-3.0606707490e+05	1.1971430032e+00	7.6768249272e-10	1.6510003255e-04	3.4947094774e-12	3.0331192412e+05	2.0670196017e+01	-2.7372081050e+03	-5.4664619378e-08
5.3703179637e-12	2.7434035941e+00	-1.7418687605e+04	-2.7690980161e+05	-1.3641727478e-07	-8.9803498762e+07	2.0354320030e-09	2.7135548174e+00	1.2528093188e-07	1.6478632110e-04	1.6857492113e+01	9.0099635927e+07	-2.9616072632e+05	1.2468900418e+00	8.2296782712e-10	1.6485905381e-04	3.6782311676e-12	2.9431038466e+05	2.0847785750e+01	-1.8322371092e+03	-5.4584933593e-08
5.4954087386e-12	2.7579180674e+00	-1.1664246549e+04	-2.7649639783e+05	-1.3621366031e-07	-8.2852553736e+07	2.0333771014e-09	2.5349914551e+00	1.2509345938e-07	1.6454020114e-04	1.6961688782e+01	8.3141917229e+07	-2.8938704649e+05	1.2981235093e+00	8.8186409915e-10	1.6461282575e-04	3.8740576026e-12	2.8814238441e+05	2.1017730360e+01	-1.2264021056e+03	-5.4503467095e-08
5.6234132519e-12	2.7712371421e+00	-7.8498263614e+03	-2.7607389653e+05	-1.3600554864e-07	-7.6293283750e+07	2.0311366943e-09	2.3632070306e+00	1.2490206967e-07	1.6428872862e-04	1.7057923079e+01	7.6578008663e+07	-2.8474845697e+05	1.3508610078e+00	9.4457870669e-10	1.6436124281e-04	4.0831947228e-12	2.8390531394e+05	2.1180021230e+01	-8.2473407771e+02	-5.4420198267e-08
5.7543993734e-12	2.7833622184e+00	-5.3462997194e+03	-2.7564214999e+05	-1.3579287198e-07	-7.0115807319e+07	2.0287210086e-09	2.1983405039e+00	1.2470663273e-07	1.6403179635e-04	1.7146192600e+01	7.0397333265e+07	-2.8154947870e+05	1.4051195369e+00	1.0113290751e-09	1.6410419771e-04	4.3067330317e-12	2.8096989823e+05	2.1334674356e+01	-5.6102898832e+02	-5.4335100869e-08
5.8884365536e-12	2.7942977794e+00	-3.7195549541e+03	-2.7520099746e+05	-1.3557555458e-07	-6.4309493495e+07	2.0261394829e-09	2.0404981799e+00	1.2450703227e-07	1.6376929533e-04	1.7226516674e+01	6.4588780129e+07	-2.7931015685e+05	1.4609155107e+00	1.0823430466e-09	1.6384158139e-04	4.5458542915e-12	2.7890186482e+05	2.1481729965e+01	-3.8960443573e+02	-5.4248145195e-08
6.0255958607e-12	2.8040513129e+00	-2.6731426479e+03	-2.7475026814e+05	-1.3535351466e-07	-5.8863076735e+07	2.0234007770e-09	1.8897538294e+00	1.2430316126e-07	1.6350111484e-04	1.7298935871e+01	5.9140755899e+07	-2.7770267510e+05	1.5182647811e+00	1.1578592821e-09	1.6357328305e-04	4.8018387117e-12	2.7740459342e+05	2.1621251966e+01	-2.7926431026e+02	-5.4159298923e-08
6.1659500186e-12	2.8126332130e+00	-2.0067613011e+03	-2.7428978326e+05	-1.3512666572e-07	-5.3764756445e+07	2.0205127853e-09	1.7461490512e+00	1.2409491878e-07	1.6322714238e-04	1.7363511366e+01	5.4041238420e+07	-2.7650547477e+05	1.5771826641e+00	1.2381276770e-09	1.6329919012e-04	5.0760726655e-12	2.7627760371e+05	2.1753327244e+01	-2.0893020895e+02	-5.4068527727e-08
6.3095734448e-12	2.8200566622e+00	-1.5865486269e+03	-2.7381935771e+05	-1.3489491764e-07	-4.9002285279e+07	2.0174826553e-09	1.6096938741e+00	1.2388220769e-07	1.6294726369e-04	1.7420324150e+01	4.9277832212e+07	-2.7557042151e+05	1.6376839705e+00	1.3234097913e-09	1.6301918830e-04	5.3700569690e-12	2.7538684817e+05	2.1878064784e+01	-1.6451516619e+02	-5.3975795721e-08
6.4565422903e-12	2.8263374941e+00	-1.3240232115e+03	-2.7333880107e+05	-1.3465817731e-07	-4.4563049272e+07	2.0143168100e-09	1.4803675914e+00	1.2366493302e-07	1.6266136277e-04	1.7469474119e+01	4.4837825328e+07	-2.7479953195e+05	1.6997830401e+00	1.4139792947e-09	1.6273316152e-04	5.6854157638e-12	2.7464365486e+05	2.1995594654e+01	-1.3670766974e+02	-5.3881065763e-08
6.6069344801e-12	2.8314940389e+00	-1.1613725901e+03	-2.7284791837e+05	-1.3441634913e-07	-4.0434142005e+07	2.0110209739e-09	1.3581198196e+00	1.2344300083e-07	1.6236932184e-04	1.7511079028e+01	4.0708247256e+07	-2.7412871448e+05	1.7634937785e+00	1.5101224265e-09	1.6244099198e-04	6.0239060430e-12	2.7399001623e+05	2.2106066847e+01	-1.1942351522e+02	-5.3784299682e-08
6.7608297539e-12	2.8355469524e+00	-1.0612567479e+03	-2.7234651068e+05	-1.3416933541e-07	-3.6602434332e+07	2.0076002019e-09	1.2428717702e+00	1.2321631746e-07	1.6207102140e-04	1.7545273328e+01	3.6875927380e+07	-2.7351650025e+05	1.8288296981e+00	1.6121384733e-09	1.6214256009e-04	6.3874278655e-12	2.7338839316e+05	2.2209649980e+01	-1.0873282259e+02	-5.3685458420e-08
6.9183097092e-12	2.8385190307e+00	-9.9983936870e+02	-2.7183437540e+05	-1.3391703652e-07	-3.3054640637e+07	2.0040589107e-09	1.1345177203e+00	1.2298478895e-07	1.6176634019e-04	1.7572206899e+01	3.3327553537e+07	-2.7293634148e+05	1.8958039592e+00	1.7203402627e-09	1.6183774456e-04	6.7780353048e-12	2.7281474659e+05	2.2306529891e+01	-1.0212671120e+02	-5.3584502142e-08
7.0794578438e-12	2.8404350118e+00	-9.6209137965e+02	-2.7131130656e+05	-1.3365935111e-07	-2.9777382425e+07	2.0004009124e-09	1.0329266637e+00	1.2274832068e-07	1.6145515521e-04	1.7592043688e+01	3.0049730416e+07	-2.7237142103e+05	1.9644294150e+00	1.8350546758e-09	1.6152642233e-04	7.1979481837e-12	2.7225384130e+05	2.2396908117e+01	-9.8023090317e+01	-5.3481390306e-08
7.2443596007e-12	2.8413213666e+00	-9.3865955019e+02	-2.7077709498e+05	-1.3339617620e-07	-2.6757249324e+07	1.9966294494e-09	9.3794412465e-01	1.2250681718e-07	1.6113734171e-04	1.7604960267e+01	2.7029037097e+07	-2.7181119167e+05	2.0347186563e+00	1.9566231774e-09	1.6120846861e-04	7.6495646466e-12	2.7169611469e+05	2.2481000292e+01	-9.5437141899e+01	-5.3376081710e-08
7.4131024130e-12	2.8412060818e+00	-9.2377907467e+02	-2.7023152839e+05	-1.3312740727e-07	-2.3980857699e+07	1.9927472301e-09	8.4939411739e-01	1.2226018194e-07	1.6081277324e-04	1.7611144327e+01	2.4252083360e+07	-2.7124906912e+05	2.1066840574e+00	2.0854023670e-09	1.6088375688e-04	8.1354746279e-12	2.7113558947e+05	2.2559034468e+01	-9.3761662067e+01	-5.3268534526e-08
7.5857757503e-12	2.8401184353e+00	-9.1395568628e+02	-2.6967439151e+05	-1.3285293829e-07	-2.1434907060e+07	1.9887564657e-09	7.6708121783e-01	1.2200831732e-07	1.6048132161e-04	1.7610793122e+01	2.1705564637e+07	-2.7068097558e+05	2.1803378223e+00	2.2217645495e-09	1.6055215891e-04	8.6584742756e-12	2.7056855590e+05	2.2631249381e+01	-9.2628381322e+01	-5.3158706321e-08
7.7624711663e-12	2.8380887685e+00	-9.0709323627e+02	-2.6910546612e+05	-1.3257266178e-07	-1.9106233720e+07	1.9846589061e-09	6.9079273547e-01	1.2175112448e-07	1.6014285694e-04	1.7604111882e+01	1.9376314706e+07	-2.7010437552e+05	2.2556920295e+00	2.3660983269e-09	1.6021354474e-04	9.2215813961e-12	2.6999269939e+05	2.2697892682e+01	-9.1816161295e+01	-5.3046554077e-08
7.9432823472e-12	2.8351482569e+00	-9.0195012953e+02	-2.6852453112e+05	-1.3228646880e-07	-1.6981861782e+07	1.9804558765e-09	6.2030095303e-01	1.2148850339e-07	1.5979724764e-04	1.7591312210e+01	1.7251356077e+07	-2.6951767505e+05	2.3327586762e+00	2.5188092125e-09	1.5986778274e-04	9.8280519869e-12	2.6940655702e+05	2.2759219145e+01	-9.1193797095e+01	-5.2932034203e-08
8.1283051616e-12	2.8313286804e+00	-8.9780037236e+02	-2.6793136256e+05	-1.3199424906e-07	-1.5049051138e+07	1.9761483126e-09	5.5536540983e-01	1.2122035277e-07	1.5944436046e-04	1.7572610475e+01	1.5317947614e+07	-2.6891984728e+05	2.4115497207e+00	2.6803202675e-09	1.5951473960e-04	1.0481397933e-11	2.6880917861e+05	2.2815488878e+01	-9.0684351142e+01	-5.2815102542e-08
8.3176377110e-12	2.8266621980e+00	-8.9422383009e+02	-2.6732573368e+05	-1.3169589083e-07	-1.3295342192e+07	1.9717367947e-09	4.9573520335e-01	1.2094657012e-07	1.5908406049e-04	1.7548226230e+01	1.3563629030e+07	-2.6831020060e+05	2.4920771220e+00	2.8510727618e-09	1.5915428034e-04	1.1185405941e-11	2.6819991705e+05	2.2866965553e+01	-9.0243083696e+01	-5.2695714386e-08
8.5113803820e-12	2.8211811272e+00	-8.9097969565e+02	-2.6670741499e+05	-1.3139128107e-07	-1.1708597102e+07	1.9672215814e-09	4.4115128256e-01	1.2066705170e-07	1.5871621119e-04	1.7518380660e+01	1.1976261986e+07	-2.6768823882e+05	2.5743528766e+00	3.0315268578e-09	1.5878626835e-04	1.1944157799e-11	2.6757830179e+05	2.2913914666e+01	-8.9844139616e+01	-5.2573824480e-08
8.7096358996e-12	2.8149177308e+00	-8.8793060415e+02	-2.6607617425e+05	-1.3108030535e-07	-1.0277037259e+07	1.9626026405e-09	3.9134870781e-01	1.2038169257e-07	1.5834067439e-04	1.7483295079e+01	1.0544067489e+07	-2.6705357742e+05	2.6583890519e+00	3.2221623210e-09	1.5841056543e-04	1.2762052044e-11	2.6694396301e+05	2.2956601865e+01	-8.9472564461e+01	-5.2449387034e-08
8.9125093813e-12	2.8079040135e+00	-8.8499810992e+02	-2.6543177658e+05	-1.3076284799e-07	-8.9892769461e+06	1.9578796792e-09	3.4605885338e-01	1.2009038660e-07	1.5795731037e-04	1.7443189494e+01	9.2556594989e+06	-2.6640589431e+05	2.7441978150e+00	3.4234792544e-09	1.5802703177e-04	1.3643827139e-11	2.6629658715e+05	2.2995291326e+01	-8.9119620739e+01	-5.2322355732e-08
9.1201083936e-12	2.8001715307e+00	-8.8213676934e+02	-2.6477398450e+05	-1.3043879197e-07	-7.8343527702e+06	1.9530521720e-09	3.0501152919e-01	1.1979302646e-07	1.5756597784e-04	1.7398281245e+01	8.1000743361e+06	-2.6574490133e+05	2.8317914579e+00	3.6359988608e-09	1.5763552601e-04	1.4594586245e-11	2.6563589104e+05	2.3030244237e+01	-8.8780061889e+01	-5.2192683742e-08
9.3325430080e-12	2.7917512094e+00	-8.7931946596e+02	-2.6410255795e+05	-1.3010801904e-07	-6.8017490315e+06	1.9481193867e-09	2.6793700106e-01	1.1948950371e-07	1.5716653399e-04	1.7348783736e+01	7.0667960297e+06	-2.6507032801e+05	2.9211824168e+00	3.8602642308e-09	1.5723590528e-04	1.5619823714e-11	2.6496160729e+05	2.3061717367e+01	-8.8450589098e+01	-5.2060323729e-08
9.5499258602e-12	2.7826731846e+00	-8.7652911474e+02	-2.6341725440e+05	-1.2977040971e-07	-5.8814187799e+06	1.9430804083e-09	2.3456789056e-01	1.1917970875e-07	1.5675883453e-04	1.7294905269e+01	6.1457773677e+06	-2.6438191249e+05	3.0123832870e+00	4.0968411590e-09	1.5682802522e-04	1.6725453398e-11	2.6427347607e+05	2.3089961745e+01	-8.8128979236e+01	-5.1925227866e-08
9.7723722096e-12	2.7729666518e+00	-8.7375409946e+02	-2.6271782889e+05	-1.2942584332e-07	-5.0638005389e+06	1.9379341616e-09	2.0464093694e-01	1.1886353093e-07	1.5634273374e-04	1.7236847984e+01	5.3274566155e+06	-2.6367939659e+05	3.1054068311e+00	4.3463189873e-09	1.5641174005e-04	1.7917838903e-11	2.6357124058e+05	2.3115221471e+01	-8.7813605449e+01	-5.1787347847e-08
1.0000000000e-11	2.7626597361e+00	-8.7098580328e+02	-2.6200403411e+05	-1.2907419801e-07	-4.3398308294e+06	1.9326794308e-09	1.7789860808e-01	1.1854085850e-07	1.5591808449e-04	1.7174806922e+01	4.6027700367e+06	-2.6296252309e+05	3.2002659827e+00	4.6093114768e-09	1.5598690256e-04	1.9203825906e-11	2.6285464469e+05	2.3137732645e+01	-8.7503177824e+01	-5.1646634905e-08
1.0232929923e-11	2.7517793795e+00	-8.6821728699e+02	-2.6127562050e+05	-1.2871535086e-07	-3.7009524583e+06	1.9273148777e-09	1.5409054831e-01	1.1821157872e-07	1.5548473833e-04	1.7108969208e+01	3.9631601807e+06	-2.6223103440e+05	3.2969738434e+00	4.8864577083e-09	1.5555336423e-04	2.0590776689e-11	2.6212343169e+05	2.3157722436e+01	-8.7196604652e+01	-5.1503039823e-08
1.0471285481e-11	2.7403512458e+00	-8.6544259713e+02	-2.6053233632e+05	-1.2834917784e-07	-3.1391187745e+06	1.9218390584e-09	1.3297485547e-01	1.1787557783e-07	1.5504254548e-04	1.7039513362e+01	3.4005801378e+06	-2.6148467183e+05	3.3955436736e+00	5.1784230109e-09	1.5511097521e-04	2.2086607005e-11	2.6137734370e+05	2.3175408287e+01	-8.6892919767e+01	-5.1356512971e-08
1.0715193052e-11	2.7283996447e+00	-8.6265640837e+02	-2.5977392772e+05	-1.2797555391e-07	-2.6467939609e+06	1.9162504374e-09	1.1431918049e-01	1.1753274128e-07	1.5459135496e-04	1.6966608738e+01	2.9074938308e+06	-2.6072317538e+05	3.4959888778e+00	5.4858999201e-09	1.5465958443e-04	2.3699825453e-11	2.6061612138e+05	2.3190997266e+01	-8.6591245006e+01	-5.1207004252e-08
1.0964781961e-11	2.7159474734e+00	-8.5985384075e+02	-2.5900013892e+05	-1.2759435301e-07	-2.2169496652e+06	1.9105474010e-09	9.7901648338e-02	1.1718295340e-07	1.5413101458e-04	1.6890415088e+01	2.4768726460e+06	-2.5994628354e+05	3.5983229832e+00	5.8096091647e-09	1.5419903964e-04	2.5439575510e-11	2.5983950387e+05	2.3204685551e+01	-8.6290771048e+01	-5.1054463254e-08
1.1220184543e-11	2.7030161768e+00	-8.5703036707e+02	-2.5821071225e+05	-1.2720544825e-07	-1.8430581689e+06	1.9047282684e-09	8.3511600369e-02	1.1682609783e-07	1.5366137106e-04	1.6811082258e+01	2.1021886019e+06	-2.5915373336e+05	3.7025596135e+00	6.1503006817e-09	1.5372918748e-04	2.7315680390e-11	2.5904722882e+05	2.3216658055e+01	-8.5990746495e+01	-5.0898839154e-08
1.1481536215e-11	2.6896257249e+00	-8.5418176350e+02	-2.5740538827e+05	-1.2680871182e-07	-1.5190822879e+06	1.8987913018e-09	7.0950158944e-02	1.1646205740e-07	1.5318227007e-04	1.6728750000e+01	1.7774042502e+06	-2.5834526050e+05	3.8087124555e+00	6.5087546615e-09	1.5324987354e-04	2.9338690920e-11	2.5823903241e+05	2.3227088187e+01	-8.5690473353e+01	-5.0740080787e-08
1.1748975549e-11	2.6757946065e+00	-8.5130408222e+02	-2.5658390594e+05	-1.2640401511e-07	-1.2394624429e+06	1.8927347153e-09	6.0030623341e-02	1.1609071420e-07	1.5269355634e-04	1.6643547905e+01	1.4969597459e+06	-2.5752059933e+05	3.9167952211e+00	6.8857826200e-09	1.5276094247e-04	3.1519936615e-11	2.5741464953e+05	2.3236137739e+01	-8.5389302975e+01	-5.0578136671e-08
1.2022644346e-11	2.6615398389e+00	-8.4839363352e+02	-2.5574600275e+05	-1.2599122878e-07	-9.9910111241e+05	1.8865566826e-09	5.0578702171e-02	1.1571194965e-07	1.5219507367e-04	1.6555595440e+01	1.2557573007e+06	-2.5667948302e+05	4.0268216041e+00	7.2822285000e-09	1.5226223800e-04	3.3871580153e-11	2.5657381382e+05	2.3243956891e+01	-8.5086633625e+01	-5.0412955030e-08
1.2302687708e-11	2.6468769915e+00	-8.4544697198e+02	-2.5489141483e+05	-1.2557022285e-07	-7.9334510806e+05	1.8802553433e-09	4.2432595349e-02	1.1532564459e-07	1.5168666512e-04	1.6465002096e+01	1.0491434585e+06	-2.5582164371e+05	4.1388052317e+00	7.6989698002e-09	1.5175360308e-04	3.6406675485e-11	2.5571625784e+05	2.3250684327e+01	-8.4781908303e+01	-5.0244483820e-08
1.2589254118e-11	2.6318202230e+00	-8.4246088411e+02	-2.5401987710e+05	-1.2514086675e-07	-6.1796583078e+05	1.8738288096e-09	3.5442931989e-02	1.1493167930e-07	1.5116817300e-04	1.6371867613e+01	8.7288935134e+05	-2.5494681260e+05	4.2527596114e+00	8.1369187310e-09	1.5123487997e-04	3.9139229774e-11	2.5484171321e+05	2.3256447456e+01	-8.4474612562e+01	-5.0072670766e-08
1.2882495517e-11	2.6163823299e+00	-8.3943237629e+02	-2.5313112350e+05	-1.2470302937e-07	-4.6913806992e+05	1.8672751703e-09	2.9472583337e-02	1.1452993363e-07	1.5063943904e-04	1.6276282306e+01	7.2316949908e+05	-2.5405472015e+05	4.3686980738e+00	8.5970233978e-09	1.5070591029e-04	4.2084269433e-11	2.5394991075e+05	2.3261362718e+01	-8.4164272348e+01	-4.9897463387e-08
1.3182567386e-11	2.6005748049e+00	-8.3635866259e+02	-2.5222488711e+05	-1.2425657924e-07	-3.4341755399e+05	1.8605924964e-09	2.4396361215e-02	1.1412028704e-07	1.5010030444e-04	1.6178327446e+01	5.9653936012e+05	-2.5314509622e+05	4.4866337120e+00	9.0802690095e-09	1.5016653517e-04	4.5257910497e-11	2.5304058066e+05	2.3265535972e+01	-8.3850451756e+01	-4.9718809035e-08
1.3489628826e-11	2.5844079047e+00	-8.3323715236e+02	-2.5130090031e+05	-1.2380138452e-07	-2.3771760896e+05	1.8537788442e-09	2.0100617197e-02	1.1370261869e-07	1.4955061003e-04	1.6078075714e+01	4.8991198986e+05	-2.5221767022e+05	4.6065793163e+00	9.5876791130e-09	1.4961659535e-04	4.8677433606e-11	2.5211345266e+05	2.3269062945e+01	-8.3532750704e+01	-4.9536654930e-08
1.3803842646e-11	2.5678907238e+00	-8.3006543761e+02	-2.5035889507e+05	-1.2333731314e-07	-1.4928535346e+05	1.8468322593e-09	1.6482761072e-02	1.1327680754e-07	1.4899019636e-04	1.5975591700e+01	4.0053423611e+05	-2.5127217131e+05	4.7285473074e+00	1.0120316851e-08	1.4905593129e-04	5.2361363880e-11	2.5116825622e+05	2.3272029742e+01	-8.3210802631e+01	-4.9350948198e-08
1.4125375446e-11	2.5510312747e+00	-8.2684128044e+02	-2.4939860305e+05	-1.2286423294e-07	-7.5677566879e+04	1.8397507797e-09	1.3450708698e-02	1.1284273246e-07	1.4841890380e-04	1.5870932440e+01	3.2596260737e+05	-2.5030832860e+05	4.8525496657e+00	1.0679286245e-08	1.4848438327e-04	5.6329555983e-11	2.5020472070e+05	2.3274513392e+01	-8.2884272084e+01	-4.9161635911e-08
1.4454397707e-11	2.5338365711e+00	-8.2356260043e+02	-2.4841975589e+05	-1.2238201169e-07	-1.4736673235e+04	1.8325324389e-09	1.0922278993e-02	1.1240027227e-07	1.4783657274e-04	1.5764147986e+01	2.6403925692e+05	-2.4932587134e+05	4.9785978593e+00	1.1265733497e-08	1.4790179158e-04	6.0603284691e-11	2.4922257560e+05	2.3276582428e+01	-8.2552852393e+01	-4.8968665134e-08
1.4791083882e-11	2.5163127149e+00	-8.2022746230e+02	-2.4742208541e+05	-1.2189051728e-07	3.5433029724e+04	1.8251752684e-09	8.8245504778e-03	1.1194930591e-07	1.4724304364e-04	1.5655281993e+01	2.1286821214e+05	-2.4832452913e+05	5.1067027690e+00	1.1880848314e-08	1.4730799660e-04	6.5205341301e-11	2.4822155074e+05	2.3278297489e+01	-8.2216263353e+01	-4.8771982963e-08
1.5135612484e-11	2.4984649834e+00	-8.1683406395e+02	-2.4640532385e+05	-1.2138961781e-07	7.6488514497e+04	1.8176773005e-09	7.0931956512e-03	1.1148971252e-07	1.4663815724e-04	1.5544372315e+01	1.7079223072e+05	-2.4730403217e+05	5.2368746130e+00	1.2525865257e-08	1.4670283896e-04	7.0160136228e-11	2.4720137653e+05	2.3279711924e+01	-8.1874248955e+01	-4.8571536582e-08
1.5488166189e-11	2.4802979170e+00	-8.1338072494e+02	-2.4536920417e+05	-1.2087918171e-07	1.0987047353e+05	1.8100365705e-09	5.6718016979e-03	1.1102137153e-07	1.4602175468e-04	1.5431451605e+01	1.3637035124e+05	-2.4626411147e+05	5.3691228691e+00	1.3202065093e-08	1.4608615973e-04	7.5493808158e-11	2.4616178417e+05	2.3280872405e+01	-8.1526575272e+01	-4.8367273306e-08
1.5848931925e-11	2.4618154062e+00	-8.0986587548e+02	-2.4431346023e+05	-1.2035907788e-07	1.3682481546e+05	1.8022511198e-09	4.5111911191e-03	1.1054416284e-07	1.4539367767e-04	1.5316547907e+01	1.0835639719e+05	-2.4520449913e+05	5.5034561967e+00	1.3910776185e-08	1.4545780051e-04	8.1234340147e-11	2.4510250596e+05	2.3281819524e+01	-8.1173028206e+01	-4.8159140636e-08
1.6218100974e-11	2.4430207757e+00	-8.0628804603e+02	-2.4323782717e+05	-1.1982917583e-07	1.5842311121e+05	1.7943189977e-09	3.5687517241e-03	1.1005796692e-07	1.4475376867e-04	1.5199685233e+01	8.5678531118e+04	-2.4412492863e+05	5.6398823582e+00	1.4653375873e-08	1.4481760365e-04	8.7411683084e-11	2.4402327550e+05	2.3282588382e+01	-8.0813411782e+01	-4.7947086315e-08
