Time            	C2              	M5              	A1              	S0              	E2              	E1              	C3              	A2              	C2H4O           	CH2O            	E3              	M2              	M3              	M4              	B1              	C4              	B2              	B3              	M6              	M1              
1.6218100974e-07	-1.2180800781e-03	1.2180800675e-03	1.0829121363e-19	2.8421709430e-14	-2.5214073017e-14	-3.4510866387e-12	5.3934870354e-13	3.4812726827e-15	1.2180800805e-03	1.0604554101e-12	-4.0389678347e-28	1.5954482904e-12	2.9101759019e-18	4.0549156914e-12	-1.2162327743e-03	-3.9855838307e-12	-1.8473038434e-06	-2.8826767362e-15	8.3590283829e-12	1.0652711225e-15
1.6595869074e-07	-1.2180800781e-03	1.2180800675e-03	1.0829121363e-19	2.8421709430e-14	-2.5214073012e-14	-3.4510866387e-12	5.5198957495e-13	3.4825746392e-15	1.2180800805e-03	1.0604554101e-12	-2.0194839174e-28	1.6080806990e-12	2.9332204836e-18	4.0549141735e-12	-1.2161731696e-03	-3.9982247012e-12	-1.9069084827e-06	-2.8284666276e-15	8.3590283828e-12	1.0737090857e-15
1.6982436525e-07	-1.2180800781e-03	1.2180800675e-03	1.0829121342e-19	0.0000000000e+00	-2.5214073007e-14	-3.4368757840e-12	5.6492489010e-13	3.4812745391e-15	1.2180800805e-03	1.0604554101e-12	-2.0194839174e-28	1.6210073662e-12	2.9567971825e-18	4.0549154746e-12	-1.2161731696e-03	-4.0253708701e-12	-1.9069084770e-06	-2.8106857120e-15	8.3590283827e-12	1.0823315018e-15
1.7378008287e-07	-1.2180800781e-03	1.2180800675e-03	1.0829121312e-19	-2.8421709430e-14	-2.5200195214e-14	-3.4226788070e-12	5.7816150745e-13	3.4812755115e-15	1.2180800805e-03	1.0604554101e-12	0.0000000000e+00	1.6342351226e-12	2.9809264908e-18	4.0549156914e-12	-1.2161731696e-03	-4.0528183412e-12	-1.9069084711e-06	-2.7699197103e-15	8.3590283825e-12	1.0911663718e-15
1.7782794100e-07	-1.2180800781e-03	1.2180800675e-03	1.0829121302e-19	0.0000000000e+00	-2.5200195209e-14	-3.4368896618e-12	5.9170644523e-13	3.4819270359e-15	1.2180800805e-03	1.0604554101e-12	-2.0194839174e-28	1.6477710019e-12	3.0056139720e-18	4.0549150409e-12	-1.2161731696e-03	-4.0521524232e-12	-1.9069084651e-06	-2.8148056802e-15	8.3590283824e-12	1.1001981634e-15
1.8197008586e-07	-1.2180800780e-03	1.2180800674e-03	1.0829121363e-19	2.8421709430e-14	-2.5200195203e-14	-3.4511005165e-12	6.0556688515e-13	3.4812775495e-15	1.2180800805e-03	1.0604554101e-12	0.0000000000e+00	1.6616221734e-12	3.0308800374e-18	4.0549154746e-12	-1.2162327743e-03	-4.0518020074e-12	-1.8473038141e-06	-2.8306350319e-15	8.3590283822e-12	1.1094392945e-15
1.8620871367e-07	-1.2180800781e-03	1.2180800674e-03	1.0829121342e-19	-2.8421709430e-14	-2.5200195198e-14	-3.4226788070e-12	6.1975017620e-13	3.4819291388e-15	1.2180800805e-03	1.0604554101e-12	-4.0389678347e-28	1.6757959756e-12	3.0567351293e-18	4.0549148241e-12	-1.2161731696e-03	-4.0944070068e-12	-1.9069084526e-06	-2.8148056802e-15	8.3590283821e-12	1.1189000597e-15
1.9054607180e-07	-1.2180800781e-03	1.2180800674e-03	1.0829121302e-19	-2.8421709430e-14	-2.5214072980e-14	-3.4226649293e-12	6.3426383855e-13	3.4821470814e-15	1.2180800804e-03	1.0604554101e-12	-2.0194839174e-28	1.6902999169e-12	3.0831929538e-18	4.0549146072e-12	-1.2161731696e-03	-4.1089206680e-12	-1.9069084462e-06	-2.8184919676e-15	8.3590283820e-12	1.1285925271e-15
1.9498445998e-07	-1.2180800781e-03	1.2180800674e-03	1.0829121342e-19	-2.8421709430e-14	-2.5200195187e-14	-3.4226788070e-12	6.4911556753e-13	3.4819313786e-15	1.2180800804e-03	1.0604554101e-12	-2.0194839174e-28	1.7051417084e-12	3.1102638616e-18	4.0549148241e-12	-1.2162327742e-03	-4.1237723959e-12	-1.8473037948e-06	-2.8390918089e-15	8.3590283818e-12	1.1385006440e-15
1.9952623150e-07	-1.2180800780e-03	1.2180800674e-03	1.0829121322e-19	0.0000000000e+00	-2.5200195181e-14	-3.4368896618e-12	6.6431323773e-13	3.4808483507e-15	1.2180800804e-03	1.0604554101e-12	0.0000000000e+00	1.7203292242e-12	3.1379680808e-18	4.0549159083e-12	-1.2161731696e-03	-4.1247592102e-12	-1.9069084329e-06	-2.8171909250e-15	8.3590283817e-12	1.1486249747e-15
2.0417379447e-07	-1.2180800780e-03	1.2180800673e-03	1.0829121312e-19	-2.8421709430e-14	-2.5200195175e-14	-3.4226788070e-12	6.7986490715e-13	3.4815000844e-15	1.2180800804e-03	1.0604554101e-12	-2.0194839174e-28	1.7358704942e-12	3.1663109000e-18	4.0549154746e-12	-1.2161731696e-03	-4.1545217331e-12	-1.9069084260e-06	-2.8048310202e-15	8.3590283815e-12	1.1589936523e-15
2.0892961309e-07	-1.2180800780e-03	1.2180800673e-03	1.0829121312e-19	-2.8421709430e-14	-2.5186317381e-14	-3.4226926848e-12	6.9577882151e-13	3.4812844975e-15	1.2180800804e-03	1.0604554101e-12	-2.0194839174e-28	1.7517737446e-12	3.1953255543e-18	4.0549156914e-12	-1.2162327742e-03	-4.1704356462e-12	-1.8473037742e-06	-2.7985426476e-15	8.3590283814e-12	1.1696259929e-15
2.1379620895e-07	-1.2180800780e-03	1.2180800673e-03	1.0829121322e-19	2.8421709430e-14	-2.5186317374e-14	-3.4511143943e-12	7.1206341856e-13	3.4804184303e-15	1.2180800804e-03	1.0604554100e-12	-2.0194839174e-28	1.7680474663e-12	3.2250089516e-18	4.0549163419e-12	-1.2162327743e-03	-4.1582985325e-12	-1.8473037669e-06	-2.8497169902e-15	8.3590283812e-12	1.1804691058e-15
2.1877616239e-07	-1.2180800780e-03	1.2180800673e-03	1.0829121352e-19	2.8421709430e-14	-2.5214072944e-14	-3.4510866387e-12	7.2872733261e-13	3.4815039694e-15	1.2180800804e-03	1.0604554100e-12	-2.0194839174e-28	1.7847002311e-12	3.2553827499e-18	4.0549154746e-12	-1.2161731696e-03	-4.1749624452e-12	-1.9069084043e-06	-2.7883511472e-15	8.3590283810e-12	1.1915853257e-15
2.2387211386e-07	-1.2180800780e-03	1.2180800672e-03	1.0829121332e-19	-2.8421709430e-14	-2.5200195149e-14	-3.4226788070e-12	7.4577939910e-13	3.4812885100e-15	1.2180800804e-03	1.0604554100e-12	-2.0194839174e-28	1.8017408820e-12	3.2864652378e-18	4.0549156914e-12	-1.2161731696e-03	-4.2204362198e-12	-1.9069083968e-06	-2.7768586042e-15	8.3590283809e-12	1.2029670556e-15
2.2908676528e-07	-1.2180800780e-03	1.2180800672e-03	1.0829121413e-19	-2.8421709430e-14	-2.5200195142e-14	-3.4226788070e-12	7.6322865926e-13	3.4810730963e-15	1.2180800804e-03	1.0604554100e-12	-2.0194839174e-28	1.8191784789e-12	3.3182729867e-18	4.0549156914e-12	-1.2161731696e-03	-4.2378854785e-12	-1.9069083890e-06	-2.8113362333e-15	8.3590283807e-12	1.2145956618e-15
2.3442288153e-07	-1.2180800780e-03	1.2180800672e-03	1.0829121332e-19	-2.8421709430e-14	-2.5214072923e-14	-3.4226649293e-12	7.8108436491e-13	3.4802072087e-15	1.2180800804e-03	1.0604554100e-12	-2.0194839174e-28	1.8370222239e-12	3.3508208480e-18	4.0549167756e-12	-1.2162327742e-03	-4.2557411827e-12	-1.8473037363e-06	-2.8321529150e-15	8.3590283805e-12	1.2265208064e-15
2.3988329190e-07	-1.2180800780e-03	1.2180800672e-03	1.0829121302e-19	0.0000000000e+00	-2.5200195129e-14	-3.4368896618e-12	7.9935598339e-13	3.4823771362e-15	1.2180800804e-03	1.0604554100e-12	-2.0194839174e-28	1.8552816173e-12	3.3841285676e-18	4.0549143904e-12	-1.2162327742e-03	-4.2598019449e-12	-1.8473037282e-06	-2.8351886810e-15	8.3590283803e-12	1.2387094983e-15
2.4547089157e-07	-1.2180800780e-03	1.2180800671e-03	1.0829121342e-19	0.0000000000e+00	-2.5214072909e-14	-3.4368757840e-12	8.1805320255e-13	3.4810776678e-15	1.2180800804e-03	1.0604554100e-12	-4.0389678347e-28	1.8739663424e-12	3.4182108570e-18	4.0549154746e-12	-1.2162327742e-03	-4.2784991625e-12	-1.8473037200e-06	-2.7601618907e-15	8.3590283801e-12	1.2511663101e-15
2.5118864315e-07	-1.2180800780e-03	1.2180800671e-03	1.0829121332e-19	0.0000000000e+00	-2.5186317326e-14	-3.4369035395e-12	8.3718593591e-13	3.4810792948e-15	1.2180800804e-03	1.0604554100e-12	-2.0194839174e-28	1.8930862587e-12	3.4530873162e-18	4.0549154746e-12	-1.2162327742e-03	-4.2976318942e-12	-1.8473037115e-06	-2.7697028698e-15	8.3590283800e-12	1.2639452905e-15
2.5703957828e-07	-1.2180800779e-03	1.2180800671e-03	1.0829121302e-19	0.0000000000e+00	-2.5214072894e-14	-3.4368757840e-12	8.5676432790e-13	3.4797799340e-15	1.2180800803e-03	1.0604554100e-12	0.0000000000e+00	1.9126515643e-12	3.4887741590e-18	4.0549172093e-12	-1.2162327742e-03	-4.3172102845e-12	-1.8473037027e-06	-2.8594748097e-15	8.3590283798e-12	1.2769925904e-15
2.6302679919e-07	-1.2180800779e-03	1.2180800670e-03	1.0829121312e-19	0.0000000000e+00	-2.5200195099e-14	-3.4368896618e-12	8.7679875924e-13	3.4815163963e-15	1.2180800803e-03	1.0604554100e-12	-2.0194839174e-28	1.9326725931e-12	3.5252957897e-18	4.0549150409e-12	-1.2162327742e-03	-4.3372447141e-12	-1.8473036940e-06	-2.7467177838e-15	8.3590283796e-12	1.2903551295e-15
2.6915348039e-07	-1.2180800779e-03	1.2180800670e-03	1.0829121373e-19	0.0000000000e+00	-2.5214072879e-14	-3.4368757840e-12	8.9729985245e-13	3.4813013537e-15	1.2180800803e-03	1.0604554100e-12	-2.0194839174e-28	1.9531599702e-12	3.5626632937e-18	4.0549156914e-12	-1.2161731696e-03	-4.3577458055e-12	-1.9069083296e-06	-2.7603787311e-15	8.3590283794e-12	1.3040302463e-15
2.7542287033e-07	-1.2180800779e-03	1.2180800670e-03	1.0829121322e-19	0.0000000000e+00	-2.5200195083e-14	-3.4368896618e-12	9.1827847749e-13	3.4808695351e-15	1.2180800803e-03	1.0604554100e-12	-2.0194839174e-28	1.9741245648e-12	3.6009027751e-18	4.0549156914e-12	-1.2161731696e-03	-4.3787244287e-12	-1.9069083204e-06	-2.7287200277e-15	8.3590283792e-12	1.3180187638e-15
2.8183829313e-07	-1.2180800779e-03	1.2180800670e-03	1.0829121363e-19	0.0000000000e+00	-2.5200195074e-14	-3.4368896618e-12	9.3974575750e-13	3.4823893442e-15	1.2180800803e-03	1.0604554100e-12	-2.0194839174e-28	1.9955774627e-12	3.6400379390e-18	4.0549143904e-12	-1.2162327742e-03	-4.4001917067e-12	-1.8473036660e-06	-2.8135046376e-15	8.3590283789e-12	1.3323578586e-15
2.8840315031e-07	-1.2180800779e-03	1.2180800669e-03	1.0829121342e-19	2.8421709430e-14	-2.5200195066e-14	-3.4511005165e-12	9.6171307472e-13	3.4808734535e-15	1.2180800803e-03	1.0604554100e-12	-2.0194839174e-28	2.0175300955e-12	3.6800812340e-18	4.0549161251e-12	-1.2162327743e-03	-4.4079481672e-12	-1.8473036562e-06	-2.8432117771e-15	8.3590283787e-12	1.3469982089e-15
2.9512092267e-07	-1.2180800779e-03	1.2180800669e-03	1.0829121363e-19	0.0000000000e+00	-2.5214072845e-14	-3.4368757840e-12	9.8419207651e-13	3.4828270786e-15	1.2180800803e-03	1.0604554099e-12	-2.0194839174e-28	2.0399940642e-12	3.7210532793e-18	4.0549139567e-12	-1.2162327742e-03	-4.4446380217e-12	-1.8473036463e-06	-2.8122035950e-15	8.3590283785e-12	1.3619862129e-15
3.0199517204e-07	-1.2180800779e-03	1.2180800669e-03	1.0829121363e-19	-2.8421709430e-14	-2.5200195048e-14	-3.4226788070e-12	1.0071946815e-12	3.4810944878e-15	1.2180800803e-03	1.0604554099e-12	-2.0194839174e-28	2.0629812746e-12	3.7629845152e-18	4.0549154746e-12	-1.2161731696e-03	-4.4818514793e-12	-1.9069082809e-06	-2.7714375933e-15	8.3590283783e-12	1.3773346385e-15
3.0902954325e-07	-1.2180800779e-03	1.2180800668e-03	1.0829121342e-19	0.0000000000e+00	-2.5200195039e-14	-3.4368896618e-12	1.0307330861e-12	3.4819640565e-15	1.2180800803e-03	1.0604554099e-12	-2.0194839174e-28	2.0865039443e-12	3.8058903826e-18	4.0549148241e-12	-1.2161731696e-03	-4.4911790269e-12	-1.9069082705e-06	-2.7705702316e-15	8.3590283780e-12	1.3930221670e-15
3.1622776602e-07	-1.2180800779e-03	1.2180800668e-03	1.0829121342e-19	0.0000000000e+00	-2.5200195030e-14	-3.4368896618e-12	1.0548197705e-12	3.4813158192e-15	1.2180800803e-03	1.0604554099e-12	-2.0194839174e-28	2.1105744874e-12	3.8497994427e-18	4.0549152577e-12	-1.2162327742e-03	-4.5152657091e-12	-1.8473036150e-06	-2.8037468180e-15	8.3590283778e-12	1.4091150559e-15
3.2359365693e-07	-1.2180800778e-03	1.2180800668e-03	1.0829121383e-19	0.0000000000e+00	-2.5200195020e-14	-3.4368896618e-12	1.0794675060e-12	3.4821855450e-15	1.2180800802e-03	1.0604554099e-12	0.0000000000e+00	2.1352057448e-12	3.8947252476e-18	4.0549146072e-12	-1.2162327742e-03	-4.5399134421e-12	-1.8473036040e-06	-2.8106857120e-15	8.3590283776e-12	1.4255433635e-15
3.3113112148e-07	-1.2180800778e-03	1.2180800667e-03	1.0829121322e-19	0.0000000000e+00	-2.5214072798e-14	-3.4368757840e-12	1.1046893610e-12	3.4819711519e-15	1.2180800802e-03	1.0604554099e-12	0.0000000000e+00	2.1604107203e-12	3.9406994224e-18	4.0549148241e-12	-1.2162327742e-03	-4.5651352946e-12	-1.8473035928e-06	-2.8408265323e-15	8.3590283773e-12	1.4423719942e-15
3.3884415614e-07	-1.2180800778e-03	1.2180800667e-03	1.0829121342e-19	0.0000000000e+00	-2.5214072788e-14	-3.4368757840e-12	1.1304987084e-12	3.4824073666e-15	1.2180800802e-03	1.0604554099e-12	-4.0389678347e-28	2.1862028104e-12	3.9877468446e-18	4.0549143904e-12	-1.2161731696e-03	-4.5909446396e-12	-1.9069082263e-06	-2.7206969316e-15	8.3590283770e-12	1.4595772349e-15
3.4673685045e-07	-1.2180800778e-03	1.2180800666e-03	1.0829121342e-19	0.0000000000e+00	-2.5200194990e-14	-3.4368896618e-12	1.1569092329e-12	3.4817594689e-15	1.2180800802e-03	1.0604554099e-12	-4.0389678347e-28	2.2125956693e-12	4.0358872925e-18	4.0549150409e-12	-1.2162327742e-03	-4.6173551614e-12	-1.8473035696e-06	-2.8900493110e-15	8.3590283768e-12	1.4771893708e-15
3.5481338923e-07	-1.2180800778e-03	1.2180800666e-03	1.0829121282e-19	2.8421709430e-14	-2.5186317192e-14	-3.4511143943e-12	1.1839349375e-12	3.4817621859e-15	1.2180800802e-03	1.0604554099e-12	0.0000000000e+00	2.2396032832e-12	4.0851536371e-18	4.0549150409e-12	-1.2162327743e-03	-4.6301700085e-12	-1.8473035577e-06	-2.8414770537e-15	8.3590283765e-12	1.4952254020e-15
3.6307805477e-07	-1.2180800778e-03	1.2180800666e-03	1.0829121342e-19	-2.8421709430e-14	-2.5214072757e-14	-3.4226649293e-12	1.2115901517e-12	3.4834997288e-15	1.2180800802e-03	1.0604554099e-12	-2.0194839174e-28	2.2672399905e-12	4.1355633044e-18	4.0549130893e-12	-1.2162327742e-03	-4.6862469293e-12	-1.8473035455e-06	-2.7911700728e-15	8.3590283762e-12	1.5136761394e-15
3.7153522910e-07	-1.2180800778e-03	1.2180800665e-03	1.0829121363e-19	0.0000000000e+00	-2.5214072746e-14	-3.4368757840e-12	1.2398895386e-12	3.4817679260e-15	1.2180800802e-03	1.0604554098e-12	-4.0389678347e-28	2.2955204552e-12	4.1871472389e-18	4.0549150409e-12	-1.2161731696e-03	-4.7003354586e-12	-1.9069081777e-06	-2.7885679876e-15	8.3590283760e-12	1.5325409079e-15
3.8018939632e-07	-1.2180800778e-03	1.2180800665e-03	1.0829121322e-19	0.0000000000e+00	-2.5186317159e-14	-3.4369035395e-12	1.2688481029e-12	3.4809035901e-15	1.2180800802e-03	1.0604554098e-12	-2.0194839174e-28	2.3244596460e-12	4.2399361670e-18	4.0549156914e-12	-1.2161731696e-03	-4.7292940199e-12	-1.9069081649e-06	-2.7712207529e-15	8.3590283757e-12	1.5518556492e-15
3.8904514499e-07	-1.2180800777e-03	1.2180800664e-03	1.0829121322e-19	2.8421709430e-14	-2.5200194936e-14	-3.4511005165e-12	1.2984811989e-12	3.4828582894e-15	1.2180800802e-03	1.0604554098e-12	-2.0194839174e-28	2.3540729178e-12	4.2939523730e-18	4.0549137399e-12	-1.2161731696e-03	-4.7447162580e-12	-1.9069081517e-06	-2.7879174663e-15	8.3590283754e-12	1.5716195623e-15
3.9810717055e-07	-1.2180800777e-03	1.2180800664e-03	1.0829121322e-19	0.0000000000e+00	-2.5214072712e-14	-3.4368757840e-12	1.3288045384e-12	3.4817773364e-15	1.2180800801e-03	1.0604554098e-12	-2.0194839174e-28	2.3843759644e-12	4.3492262351e-18	4.0549150409e-12	-1.2162327742e-03	-4.7892504490e-12	-1.8473034935e-06	-2.8319360745e-15	8.3590283751e-12	1.5918506789e-15
4.0738027780e-07	-1.2180800777e-03	1.2180800664e-03	1.0829121302e-19	0.0000000000e+00	-2.5200194912e-14	-3.4368896618e-12	1.3598341993e-12	3.4811301826e-15	1.2180800801e-03	1.0604554098e-12	-4.0389678347e-28	2.4153848659e-12	4.4057879460e-18	4.0549156914e-12	-1.2162327742e-03	-4.8202801065e-12	-1.8473034797e-06	-2.7844480194e-15	8.3590283748e-12	1.6125467596e-15
4.1686938347e-07	-1.2180800777e-03	1.2180800663e-03	1.0829121322e-19	2.8421709430e-14	-2.5186317112e-14	-3.4511143943e-12	1.3915866338e-12	3.4809168328e-15	1.2180800801e-03	1.0604554098e-12	0.0000000000e+00	2.4471160478e-12	4.4636691593e-18	4.0549161251e-12	-1.2162327743e-03	-4.8378216828e-12	-1.8473034656e-06	-2.8050478607e-15	8.3590283745e-12	1.6337344766e-15
4.2657951880e-07	-1.2180800777e-03	1.2180800663e-03	1.0829121403e-19	2.8421709430e-14	-2.5200194887e-14	-3.4511005165e-12	1.4240786776e-12	3.4824383345e-15	1.2180800801e-03	1.0604554098e-12	-4.0389678347e-28	2.4795863560e-12	4.5228947084e-18	4.0549141735e-12	-1.2162327743e-03	-4.8703137230e-12	-1.8473034512e-06	-2.8308518724e-15	8.3590283741e-12	1.6554035978e-15
4.3651583224e-07	-1.2180800777e-03	1.2180800662e-03	1.0829121302e-19	-2.8421709430e-14	-2.5200194875e-14	-3.4226788070e-12	1.4573275584e-12	3.4796231607e-15	1.2180800801e-03	1.0604554098e-12	0.0000000000e+00	2.5128130022e-12	4.5835024508e-18	4.0549167756e-12	-1.2162327742e-03	-4.9319843094e-12	-1.8473034365e-06	-2.7985426476e-15	8.3590283738e-12	1.6775701235e-15
4.4668359215e-07	-1.2180800777e-03	1.2180800662e-03	1.0829121363e-19	-2.8421709430e-14	-2.5214072649e-14	-3.4226649293e-12	1.4913509052e-12	3.4822291364e-15	1.2180800801e-03	1.0604554097e-12	0.0000000000e+00	2.5468135774e-12	4.6455217516e-18	4.0549146072e-12	-1.2162327742e-03	-4.9660076523e-12	-1.8473034214e-06	-2.8115530737e-15	8.3590283735e-12	1.7002718679e-15
4.5708818961e-07	-1.2180800776e-03	1.2180800661e-03	1.0829121342e-19	0.0000000000e+00	-2.5214072636e-14	-3.4368757840e-12	1.5261667576e-12	3.4811489689e-15	1.2180800801e-03	1.0604554097e-12	-2.0194839174e-28	2.5816061336e-12	4.7089850542e-18	4.0549156914e-12	-1.2161731696e-03	-4.9866126459e-12	-1.9069080508e-06	-2.7506209116e-15	8.3590283731e-12	1.7234964915e-15
4.6773514129e-07	-1.2180800776e-03	1.2180800661e-03	1.0829121302e-19	0.0000000000e+00	-2.5200194834e-14	-3.4368896618e-12	1.5617935754e-12	3.4822373557e-15	1.2180800800e-03	1.0604554097e-12	-2.0194839174e-28	2.6172091225e-12	4.7739278707e-18	4.0549143904e-12	-1.2161731696e-03	-5.0222394595e-12	-1.9069080350e-06	-2.7742565190e-15	8.3590283728e-12	1.7472520522e-15
4.7863009232e-07	-1.2180800776e-03	1.2180800660e-03	1.0829121302e-19	-2.8421709430e-14	-2.5200194820e-14	-3.4226788070e-12	1.5982502484e-12	3.4822417058e-15	1.2180800800e-03	1.0604554097e-12	-2.0194839174e-28	2.6536414024e-12	4.8403827455e-18	4.0549143904e-12	-1.2161731696e-03	-5.0729069829e-12	-1.9069080188e-06	-2.7629808164e-15	8.3590283724e-12	1.7715700162e-15
4.8977881937e-07	-1.2180800776e-03	1.2180800660e-03	1.0829121322e-19	0.0000000000e+00	-2.5200194806e-14	-3.4368896618e-12	1.6355561066e-12	3.4811620169e-15	1.2180800800e-03	1.0604554097e-12	-2.0194839174e-28	2.6909222925e-12	4.9083867380e-18	4.0549156914e-12	-1.2162327742e-03	-5.0960019818e-12	-1.8473033575e-06	-2.7636313377e-15	8.3590283720e-12	1.7964610645e-15
5.0118723363e-07	-1.2180800776e-03	1.2180800659e-03	1.0829121302e-19	0.0000000000e+00	-2.5186317003e-14	-3.4369035395e-12	1.6737309298e-12	3.4818172213e-15	1.2180800800e-03	1.0604554097e-12	-4.0389678347e-28	2.7290715860e-12	4.9779712189e-18	4.0549150409e-12	-1.2161731696e-03	-5.1341768004e-12	-1.9069079853e-06	-2.8232624572e-15	8.3590283717e-12	1.8219117884e-15
5.1286138399e-07	-1.2180800776e-03	1.2180800658e-03	1.0829121403e-19	0.0000000000e+00	-2.5200194776e-14	-3.4368896618e-12	1.7127949590e-12	3.4807378791e-15	1.2180800800e-03	1.0604554097e-12	-4.0389678347e-28	2.7681094696e-12	5.0491788505e-18	4.0549159083e-12	-1.2161731696e-03	-5.1732408247e-12	-1.9069079680e-06	-2.7657997420e-15	8.3590283713e-12	1.8479764927e-15
5.2480746025e-07	-1.2180800776e-03	1.2180800658e-03	1.0829121322e-19	-2.8421709430e-14	-2.5200194760e-14	-3.4226788070e-12	1.7527689064e-12	3.4816102848e-15	1.2180800800e-03	1.0604554096e-12	-2.0194839174e-28	2.8080566784e-12	5.1220453759e-18	4.0549148241e-12	-1.2162327742e-03	-5.2274256217e-12	-1.8473033055e-06	-2.8048310202e-15	8.3590283709e-12	1.8746320735e-15
5.3703179637e-07	-1.2180800775e-03	1.2180800657e-03	1.0829121302e-19	-2.8421709430e-14	-2.5214072532e-14	-3.4226649293e-12	1.7936739667e-12	3.4805313182e-15	1.2180800799e-03	1.0604554096e-12	-2.0194839174e-28	2.8489343680e-12	5.1966045684e-18	4.0549161251e-12	-1.2161731696e-03	-5.2683306768e-12	-1.9069079322e-06	-2.7638481781e-15	8.3590283705e-12	1.9019177492e-15
5.4954087386e-07	-1.2180800775e-03	1.2180800657e-03	1.0829121302e-19	0.0000000000e+00	-2.5200194729e-14	-3.4368896618e-12	1.8355318283e-12	3.4805367534e-15	1.2180800799e-03	1.0604554096e-12	0.0000000000e+00	2.8907642223e-12	5.2729080704e-18	4.0549161251e-12	-1.2161731696e-03	-5.2959776782e-12	-1.9069079136e-06	-2.8002773711e-15	8.3590283701e-12	1.9298378777e-15
5.6234132519e-07	-1.2180800775e-03	1.2180800656e-03	1.0829121342e-19	0.0000000000e+00	-2.5186316924e-14	-3.4369035395e-12	1.8783646849e-12	3.4824939603e-15	1.2180800799e-03	1.0604554096e-12	0.0000000000e+00	2.9335684133e-12	5.3509840191e-18	4.0549143904e-12	-1.2161731696e-03	-5.3388105291e-12	-1.9069078946e-06	-2.7926879559e-15	8.3590283696e-12	1.9584141139e-15
5.7543993734e-07	-1.2180800775e-03	1.2180800655e-03	1.0829121302e-19	0.0000000000e+00	-2.5200194695e-14	-3.4368896618e-12	1.9221952469e-12	3.4829335006e-15	1.2180800799e-03	1.0604554096e-12	-2.0194839174e-28	2.9773696548e-12	5.4308833535e-18	4.0549139567e-12	-1.2162327742e-03	-5.3826410853e-12	-1.8473032304e-06	-2.7870501046e-15	8.3590283692e-12	1.9876429666e-15
5.8884365536e-07	-1.2180800775e-03	1.2180800655e-03	1.0829121302e-19	-2.8421709430e-14	-2.5200194678e-14	-3.4226788070e-12	1.9670467540e-12	3.4814217024e-15	1.2180800799e-03	1.0604554096e-12	-2.0194839174e-28	3.0221911489e-12	5.5126351310e-18	4.0549152577e-12	-1.2161731696e-03	-5.4417034410e-12	-1.9069078553e-06	-2.7170106442e-15	8.3590283688e-12	2.0175620503e-15
6.0255958607e-07	-1.2180800774e-03	1.2180800654e-03	1.0829121302e-19	0.0000000000e+00	-2.5200194660e-14	-3.4368896618e-12	2.0129429870e-12	3.4799101391e-15	1.2180800798e-03	1.0604554095e-12	-2.0194839174e-28	3.0680566868e-12	5.5962961410e-18	4.0549167756e-12	-1.2162327742e-03	-5.4733888129e-12	-1.8473031901e-06	-2.7944226794e-15	8.3590283683e-12	2.0481607629e-15
6.1659500186e-07	-1.2180800774e-03	1.2180800653e-03	1.0829121262e-19	0.0000000000e+00	-2.5186316854e-14	-3.4369035395e-12	2.0599082806e-12	3.4810009056e-15	1.2180800798e-03	1.0604554095e-12	-2.0194839174e-28	3.1149905411e-12	5.6819078743e-18	4.0549156914e-12	-1.2162327742e-03	-5.5203541000e-12	-1.8473031693e-06	-2.7868332642e-15	8.3590283678e-12	2.0795013149e-15
6.3095734448e-07	-1.2180800774e-03	1.2180800653e-03	1.0829121342e-19	0.0000000000e+00	-2.5200194623e-14	-3.4368896618e-12	2.1079675366e-12	3.4823087836e-15	1.2180800798e-03	1.0604554095e-12	0.0000000000e+00	3.1630176417e-12	5.7695117171e-18	4.0549143904e-12	-1.2162327742e-03	-5.5684133491e-12	-1.8473031480e-06	-2.7933384772e-15	8.3590283674e-12	2.1115554488e-15
